date,topic,article_name,url,media_name,extraction_date
2020-05-06,el-mundo,la sorprendente historia del lugar en mexico donde nacio la famosisima ensalada cesar ,https://www.lanacion.com.ar/el-mundo/la-sorprendente-historia-del-lugar-mexico-donde-nid2362147,lanacion,2020-05-07
2020-05-06,espectaculos,"casi feliz: quien es santiago korovsky, el actor que interpreta a sombrilla en la serie de netflix ",https://www.lanacion.com.ar/espectaculos/casi-feliz-quien-es-santiago-korovsky-actor-nid2362185,lanacion,2020-05-07
2020-05-06,espectaculos,"la asombrosa tecnica de federico molinari para sacar el lingote que sorprendio a guido kaczka: ""de no creer!"" ",https://www.lanacion.com.ar/espectaculos/television/la-asombrosa-tecnica-federico-molinari-sacar-lingote-nid2362193,lanacion,2020-05-07
2020-05-06,lifestyle,campana solidaria: acero para construir modulos de emergencia para hospitales ,https://www.lanacion.com.ar/lifestyle/campana-solidaria-acero-construir-modulos-emergencia-hospitales-nid2362190,lanacion,2020-05-07
2020-04-25,sociedad,medidas solidarias: el paquete que implemento sancor seguros ,https://www.lanacion.com.ar/sociedad/medidas-solidarias-paquete-implemento-sancor-seguros-nid2358277,lanacion,2020-05-07
2020-04-29,economia,"cheque electronico. mas seguro y economico, le gana terreno al cheque fisico ",https://www.lanacion.com.ar/economia/cheque-electronico-mas-seguro-economico-le-gana-nid2359848,lanacion,2020-05-07
2020-05-07,espectaculos,"la cuarentena de emilia attias y el turco naim junto a su hija gina: ""somos padres muy didacticos"" ",https://www.lanacion.com.ar/espectaculos/personajes/la-cuarentena-emilia-attias-turco-naim-junto-nid2361855,lanacion,2020-05-07
2020-05-07,deportes,"pablo prigioni, con la nacion: ""los chicos que estan en europa tienen todo lo que hace falta para jugar en la nba"" ",https://www.lanacion.com.ar/deportes/basquetbol/pablo-prigioni-minnesota-los-chicos-estan-europa-nid2361662,lanacion,2020-05-07
2020-05-06,espectaculos,"""el brad pitt argentino"": un tiktoker es furor por su increible parecido fisico con el actor ",https://www.lanacion.com.ar/espectaculos/el-argentino-es-furor-tik-tok-su-nid2362109,lanacion,2020-05-07
2020-05-06,espectaculos,"esperando la carroza: las escenas mas memorables, a 35 anos del estreno de este clasico del cine argentino ",https://www.lanacion.com.ar/espectaculos/esperando-carroza-frases-mas-iconicas-35-anos-nid2362252,lanacion,2020-05-07
2020-05-06,espectaculos,"jorge lanata: ""el gobierno tiene que dar guita y que esa guita no se devuelva"" ",https://www.lanacion.com.ar/espectaculos/jorge-lanata-el-gobierno-tiene-dar-guita-nid2362160,lanacion,2020-05-07
2020-05-06,el-mundo,"la misteriosa muerte de un profesor chino que estaba a punto de hacer ""hallazgos significativos"" sobre el coronavirus ",https://www.lanacion.com.ar/el-mundo/la-misteriosa-muerte-profesor-chino-estaba-punto-nid2362156,lanacion,2020-05-07
2020-05-05,el-mundo,terror en la cocina: encontro una de las serpientes mas venenosas del mundo en la pileta ,https://www.lanacion.com.ar/el-mundo/terror-cocina-encontro-serpientes-mas-venenosas-del-nid2361842,lanacion,2020-05-07
2020-05-06,lifestyle,"un youtuber se dejo picar por un ""avispon asesino gigante"" y grabo su reaccion ",https://www.lanacion.com.ar/lifestyle/un-youtuber-se-dejo-picar-avispon-asesino-nid2362192,lanacion,2020-05-07
2020-05-05,lifestyle,ejercicio. que son los rodillos de entrenamiento y por que son tan utiles ,https://www.lanacion.com.ar/lifestyle/ejercicio-que-son-rodillos-entrenamiento-que-son-nid2361634,lanacion,2020-05-07
2020-05-06,lifestyle,sexo a diario. la seduccion con barbijo y sin labios rojos ,https://www.lanacion.com.ar/lifestyle/sexo-diario-la-seduccion-barbijo-sin-labios-nid2362104,lanacion,2020-05-07
2020-05-05,lifestyle,pizza: siete estilos para disfrutar en casa con club la nacion ,https://www.lanacion.com.ar/lifestyle/pizza-siete-estilos-disfrutar-casa-club-la-nid2361887,lanacion,2020-05-07
2020-05-06,moda-y-belleza,belleza. por que la cuarentena le puede hacer bien a tu pelo y como aprovecharlo ,https://www.lanacion.com.ar/moda-y-belleza/belleza-por-que-cuarentena-le-puede-hacer-nid2361387,lanacion,2020-05-07
2020-05-07,lifestyle,cuarentena. para cuidarse: mitos y verdades de los edulcorantes ,https://www.lanacion.com.ar/lifestyle/cuarentena-para-cuidarse-mitos-verdades-edulcorantes-nid2328721,lanacion,2020-05-07
2020-05-06,ciencia,sorpresa: un asteroide se acerco peligrosamente a la tierra sin ser detectado ,https://www.lanacion.com.ar/ciencia/sorpresa-asteroide-se-acerco-peligrosamente-tierra-sin-nid2362163,lanacion,2020-05-07
2020-05-06,espectaculos,"nicole neumann y una curiosa anecdota con joaquin furriel: ""se me escapo la lengua"" ",https://www.lanacion.com.ar/espectaculos/television/nicole-neumann-curiosa-anecdota-joaquin-furriel-se-nid2362158,lanacion,2020-05-07
